Date,Open,High,Low,Close,Total Trade Quantity
1571166420,0.02195064,0.02195064,0.02195064,0.02195064,0.26019869
1571166480,0.02195064,0.02195064,0.02195064,0.02195064,0.26019869
1571166540,0.02195064,0.02195064,0.02195064,0.02195064,0.26019869
1571166600,0.02200028,0.02200088,0.02200028,0.02200088,14.2076102
1571166660,0.02200028,0.02200088,0.02200028,0.02200088,14.2076102
1571166720,0.02200028,0.02200088,0.02200028,0.02200088,14.2076102
1571166780,0.02200028,0.02200088,0.02200028,0.02200088,14.2076102
1571166840,0.02200028,0.02200088,0.02200028,0.02200088,14.2076102
1571166900,0.02200028,0.02200088,0.02200028,0.02200088,14.2076102
1571166960,0.0220036,0.0220036,0.0220036,0.0220036,0.05045206
1571167020,0.0220177,0.0220177,0.0220177,0.0220177,0.456621
1571167080,0.02202399,0.02202399,0.02202399,0.02202399,0.49292694
1571167140,0.02202399,0.02202399,0.02202399,0.02202399,0.49292694
1571167200,0.02201739,0.02201739,0.02201739,0.02201739,0.24
1571167260,0.02202399,0.02203206,0.02202399,0.02203206,0.05811796
1571167320,0.02202399,0.02203206,0.02202399,0.02203206,0.05811796
1571167380,0.02202399,0.02203206,0.02202399,0.02203206,0.05811796
1571167440,0.02202399,0.02203206,0.02202399,0.02203206,0.05811796
1571167500,0.02202399,0.02203206,0.02202399,0.02203206,0.05811796
1571167560,0.02202399,0.02203206,0.02202399,0.02203206,0.05811796
1571167620,0.02200899,0.02200899,0.02200899,0.02200899,0.5
1571167680,0.0220107,0.0220107,0.0220107,0.0220107,1.12967358
1571167740,0.0220107,0.0220107,0.0220107,0.0220107,1.12967358
1571167800,0.02201802,0.02201802,0.02201802,0.02201802,0.35654364
1571167860,0.02201802,0.02201802,0.02201802,0.02201802,0.35654364
1571167920,0.02201802,0.02201802,0.02201802,0.02201802,0.35654364
1571167980,0.0220107,0.0220107,0.0220107,0.0220107,0.24130725
1571168040,0.02201972,0.02202461,0.02201972,0.02202461,12.0653928
1571168100,0.02202461,0.02202461,0.02202461,0.02202461,3.0
1571168160,0.02202461,0.02202461,0.02202461,0.02202461,0.20310755
1571168220,0.02202461,0.02202461,0.02202461,0.02202461,7.93397536
1571168280,0.0220107,0.0220107,0.02200587,0.02200587,3.05573
1571168340,0.0220107,0.0220107,0.02200587,0.02200587,3.05573
1571168400,0.02198982,0.02198982,0.0219623,0.0219623,12.0653928
1571168460,0.02198982,0.02198982,0.0219623,0.0219623,12.0653928
1571168520,0.02196909,0.02197801,0.02196509,0.02197801,32.72651159
1571168580,0.021978,0.021978,0.0219623,0.0219623,38.7545
1571168640,0.021978,0.021978,0.0219623,0.0219623,38.7545
1571168700,0.021978,0.021978,0.0219623,0.0219623,38.7545
1571168760,0.021978,0.021978,0.0219623,0.0219623,38.7545
1571168820,0.021978,0.021978,0.0219623,0.0219623,38.7545
1571168880,0.02197858,0.02197858,0.02197858,0.02197858,3.0
1571168940,0.02197858,0.02197858,0.02197858,0.02197858,3.0
1571169000,0.02200014,0.02200014,0.02200014,0.02200014,2.5
1571169060,0.02200014,0.02200014,0.02200014,0.02200014,2.5
1571169120,0.02200014,0.02200014,0.02200014,0.02200014,2.5
1571169180,0.02200014,0.02200014,0.02200014,0.02200014,2.5
1571169240,0.02200014,0.02200014,0.02200014,0.02200014,2.5
1571169300,0.02200014,0.02200014,0.02200014,0.02200014,2.5
1571169360,0.02200014,0.02200014,0.02200014,0.02200014,2.5
1571169420,0.02201198,0.02201356,0.02200698,0.02201356,12.98653726
1571169480,0.02201198,0.02201356,0.02200698,0.02201356,12.98653726
1571169540,0.02201198,0.02201356,0.02200698,0.02201356,12.98653726
1571169600,0.02201198,0.02201356,0.02200698,0.02201356,12.98653726
1571169660,0.02201811,0.02201811,0.02201811,0.02201811,3.00926498
1571169720,0.02201811,0.02201811,0.02201811,0.02201811,3.00926498
1571169780,0.02201811,0.02203491,0.02201811,0.02203491,12.45151919
1571169840,0.02201811,0.02203491,0.02201811,0.02203491,12.45151919
1571169900,0.02203155,0.02203155,0.02203155,0.02203155,0.89584164
1571169960,0.02203155,0.02203155,0.02203155,0.02203155,0.89584164
1571170020,0.02204659,0.02204659,0.02204659,0.02204659,0.29380327
1571170080,0.02204214,0.02204214,0.02204214,0.02204214,0.02381351
1571170140,0.02204214,0.02204214,0.02204214,0.02204214,0.02381351
1571170200,0.02204214,0.02204214,0.02204214,0.02204214,2.2
1571170260,0.02204214,0.02204214,0.02204214,0.02204214,0.02953891
1571170320,0.02204214,0.02204214,0.02204214,0.02204214,0.02953891
1571170380,0.02204215,0.02204215,0.02204215,0.02204215,0.05
1571170440,0.02204215,0.02204215,0.02204215,0.02204215,0.05
1571170500,0.02204215,0.02204215,0.02204215,0.02204215,0.05
1571170560,0.02204659,0.02204659,0.02204659,0.02204659,0.05004906
1571170620,0.02206451,0.02206451,0.02206451,0.02206451,0.02525
1571170680,0.02207471,0.02207471,0.02207471,0.02207471,3.12941994
1571170740,0.02207471,0.02207471,0.02207471,0.02207471,3.12941994
1571170800,0.02207471,0.02207471,0.02207471,0.02207471,3.12941994
1571170860,0.02207471,0.02207471,0.02207471,0.02207471,3.12941994
1571170920,0.02207471,0.02207471,0.02207471,0.02207471,3.12941994
1571170980,0.02207471,0.02207471,0.02207471,0.02207471,3.12941994
1571171040,0.02205748,0.02205748,0.02205748,0.02205748,0.13522446
1571171100,0.02205748,0.02205748,0.02205748,0.02205748,0.13522446
1571171160,0.02205748,0.02205748,0.02205748,0.02205748,0.13522446
1571171220,0.02205748,0.02205748,0.02205748,0.02205748,0.13522446
1571171280,0.02205748,0.02205748,0.02205748,0.02205748,0.13522446
1571171340,0.02205748,0.02205748,0.02205748,0.02205748,0.13522446
1571171400,0.02205946,0.02206419,0.02205946,0.02206419,1.98403682
1571171460,0.02207959,0.02207959,0.02207844,0.02207844,11.28993244
1571171520,0.02207959,0.02207959,0.02207844,0.02207844,11.28993244
1571171580,0.02206197,0.02206197,0.02206197,0.02206197,0.05563222
1571171640,0.0220591,0.0220591,0.02205909,0.02205909,1.80831432
1571171700,0.02206777,0.02207517,0.02206777,0.02207517,0.19964058
1571171760,0.02205857,0.02205857,0.02205857,0.02205857,2.5
1571171820,0.02207343,0.02207343,0.02207343,0.02207343,0.594838
1571171880,0.02207343,0.02207343,0.02207343,0.02207343,0.594838
1571171940,0.02206748,0.02206748,0.02206748,0.02206748,0.07134538
1571172000,0.02206641,0.02206641,0.02206641,0.02206641,1.55
1571172060,0.02206641,0.02206641,0.02206641,0.02206641,1.55
1571172120,0.02206641,0.02206641,0.02206641,0.02206641,1.55
1571172180,0.02206641,0.02206641,0.02206641,0.02206641,1.55
1571172240,0.02207697,0.02207697,0.02207697,0.02207697,0.891928
1571172300,0.02207751,0.02207751,0.02207751,0.02207751,0.07518702
1571172360,0.02207697,0.02207697,0.02207697,0.02207697,0.07407983
1571172420,0.02208532,0.02208532,0.02208339,0.02208339,5.0
1571172480,0.02208532,0.02208532,0.02208339,0.02208339,5.0
1571172540,0.02208069,0.02208069,0.02208069,0.02208069,0.1697635
1571172600,0.02208668,0.02211076,0.02208668,0.02211076,18.67169407
1571172660,0.02208668,0.02211076,0.02208668,0.02211076,18.67169407
1571172720,0.02208668,0.02211076,0.02208668,0.02211076,18.67169407
1571172780,0.02208668,0.02211076,0.02208668,0.02211076,18.67169407
1571172840,0.02208668,0.02211076,0.02208668,0.02211076,18.67169407
1571172900,0.02208668,0.02211076,0.02208668,0.02211076,18.67169407
1571172960,0.02208668,0.02211076,0.02208668,0.02211076,18.67169407
1571173020,0.02212123,0.02212123,0.02212123,0.02212123,0.02430351
1571173080,0.02212123,0.02212123,0.02212123,0.02212123,0.067831
1571173140,0.02212123,0.02212123,0.02212123,0.02212123,0.067831
1571173200,0.02212123,0.02212123,0.02212123,0.02212123,0.067831
1571173260,0.02212123,0.02212123,0.02212123,0.02212123,0.436749
1571173320,0.02212123,0.02212124,0.02212123,0.02212124,3.71
1571173380,0.02212123,0.02212124,0.02212123,0.02212124,3.71
1571173440,0.02213017,0.02213017,0.02213017,0.02213017,0.393563
1571173500,0.02212123,0.02212123,0.02212123,0.02212123,1.47790415
1571173560,0.02212123,0.02212123,0.02212123,0.02212123,1.47790415
1571173620,0.02210458,0.02210458,0.02210458,0.02210458,0.0477833
1571173680,0.02211241,0.02211241,0.02210159,0.02210159,1.03880191
1571173740,0.02211241,0.02211241,0.02210159,0.02210159,1.03880191
1571173800,0.02211241,0.02211241,0.02210159,0.02210159,1.03880191
1571173860,0.02211241,0.02211241,0.02210159,0.02210159,1.03880191
1571173920,0.02210314,0.02210314,0.02210314,0.02210314,4.61142145
1571173980,0.02210314,0.02210314,0.02210314,0.02210314,4.61142145
1571174040,0.02210315,0.02210755,0.02210315,0.02210755,4.00743998
1571174100,0.02210315,0.02210755,0.02210315,0.02210755,4.00743998
1571174160,0.02210315,0.02210755,0.02210315,0.02210755,4.00743998
1571174220,0.02210315,0.02210755,0.02210315,0.02210755,4.00743998
1571174280,0.0221432,0.0221748,0.0221432,0.0221748,41.57775475
1571174340,0.02215888,0.02215888,0.02215888,0.02215888,0.05
1571174400,0.02217451,0.02217633,0.02217451,0.02217633,6.75803554
1571174460,0.02218135,0.02218436,0.02218135,0.02218435,10.56980938
1571174520,0.02218135,0.02218436,0.02218135,0.02218435,10.56980938
1571174580,0.02218135,0.02218436,0.02218135,0.02218435,10.56980938
1571174640,0.02218135,0.02218436,0.02218135,0.02218435,10.56980938
1571174700,0.02218135,0.02218436,0.02218135,0.02218435,10.56980938
1571174760,0.02218135,0.02218436,0.02218135,0.02218435,10.56980938
1571174820,0.02218135,0.02218436,0.02218135,0.02218435,10.56980938
1571174880,0.02218135,0.02218436,0.02218135,0.02218435,10.56980938
1571174940,0.02212184,0.02212817,0.02212184,0.02212817,2.22420661
1571175000,0.02212184,0.02212817,0.02212184,0.02212817,2.22420661
1571175060,0.02212316,0.02212316,0.02210638,0.02210638,0.05920694
1571175120,0.02209141,0.02209141,0.02209141,0.02209141,5.0
1571175180,0.02209141,0.02209141,0.02209141,0.02209141,5.0
1571175240,0.02209141,0.02209141,0.02209141,0.02209141,5.0
1571175300,0.02208531,0.02208531,0.02208285,0.02208285,1.10705907
1571175360,0.0220787,0.0220787,0.0220787,0.0220787,1.1643801
1571175420,0.02207575,0.02207575,0.02207575,0.02207575,0.09548066
1571175480,0.02207001,0.02207001,0.02207001,0.02207001,0.05
1571175540,0.02207001,0.02207001,0.02207001,0.02207001,0.05
1571175600,0.02207001,0.02207001,0.02207001,0.02207001,0.05
1571175660,0.02207001,0.02207001,0.02207001,0.02207001,0.05
1571175720,0.02206336,0.02206336,0.02205043,0.02205043,1.60058757
1571175780,0.02206336,0.02206336,0.02205043,0.02205043,1.60058757
1571175840,0.02204391,0.02204391,0.02204391,0.02204391,0.69389391
1571175900,0.02206215,0.02206215,0.02206215,0.02206215,0.1359837
1571175960,0.02205597,0.02205597,0.02205597,0.02205597,0.18073537
1571176020,0.02205597,0.02205597,0.02205597,0.02205597,0.18073537
1571176080,0.02207769,0.02207769,0.02207769,0.02207769,0.29498709
1571176140,0.02207858,0.02207858,0.02207356,0.02207356,6.0
1571176200,0.02207858,0.02207858,0.02207356,0.02207356,6.0
1571176260,0.02207999,0.02207999,0.02207999,0.02207999,0.1
1571176320,0.02207999,0.02207999,0.02207999,0.02207999,0.1
1571176380,0.02207999,0.02207999,0.02207999,0.02207999,0.1
1571176440,0.02207999,0.02207999,0.02207999,0.02207999,0.1
1571176500,0.02207999,0.02207999,0.02207999,0.02207999,0.1
1571176560,0.022076,0.022076,0.022076,0.022076,0.17225
1571176620,0.02207671,0.02207671,0.02207671,0.02207671,1.84455205
1571176680,0.02207671,0.02207671,0.02207671,0.02207671,1.84455205
1571176740,0.02207671,0.02207671,0.02207671,0.02207671,1.84455205
1571176800,0.02207408,0.02207408,0.02207408,0.02207408,3.02093511
1571176860,0.02207408,0.02207408,0.02207408,0.02207408,3.02093511
1571176920,0.02207408,0.02207408,0.02207408,0.02207408,3.02093511
1571176980,0.02207408,0.02207408,0.02207408,0.02207408,3.02093511
1571177040,0.02207408,0.02207408,0.02207408,0.02207408,3.02093511
1571177100,0.02207408,0.02207408,0.02207408,0.02207408,3.02093511
1571177160,0.02207408,0.02207408,0.02207408,0.02207408,3.02093511
1571177220,0.02207406,0.02207406,0.02207406,0.02207406,1.0
1571177280,0.02207406,0.02207406,0.02207406,0.02207406,1.0
1571177340,0.02207406,0.02207406,0.02207406,0.02207406,1.0
1571177400,0.02207408,0.02207408,0.02207408,0.02207408,2.0
1571177460,0.02207408,0.02207408,0.02207408,0.02207408,2.0
1571177520,0.02207408,0.02207408,0.02207408,0.02207408,2.0
1571177580,0.02207011,0.02207011,0.02206787,0.02206787,5.0320497
1571177640,0.02207011,0.02207011,0.02206787,0.02206787,5.0320497
1571177700,0.02207011,0.02207011,0.02206787,0.02206787,5.0320497
1571177760,0.02207011,0.02207011,0.02206787,0.02206787,5.0320497
1571177820,0.02207011,0.02207011,0.02206787,0.02206787,5.0320497
1571177880,0.02207378,0.02207378,0.02207378,0.02207378,20.02888019
1571177940,0.02207012,0.02207012,0.02207011,0.02207011,5.24046783
1571178000,0.02207012,0.02207012,0.02207011,0.02207011,5.24046783
1571178060,0.02207012,0.02207012,0.02207011,0.02207011,5.24046783
1571178120,0.02207012,0.02207012,0.02207011,0.02207011,5.24046783
1571178180,0.02207012,0.02207012,0.02207011,0.02207011,5.24046783
1571178240,0.02207012,0.02207012,0.02207011,0.02207011,5.24046783
1571178300,0.02207378,0.02207378,0.02207378,0.02207378,0.03938323
1571178360,0.02207407,0.02207407,0.02207407,0.02207407,12.31439985
1571178420,0.02207407,0.02207407,0.02207407,0.02207407,12.31439985
1571178480,0.02207407,0.02207407,0.02207407,0.02207407,12.31439985
1571178540,0.02207407,0.02207407,0.02207407,0.02207407,0.07495886
1571178600,0.02207407,0.02207407,0.02207407,0.02207407,0.07495886
1571178660,0.02207408,0.02207408,0.02207408,0.02207408,0.3961417
1571178720,0.02207407,0.02207408,0.02207407,0.02207408,0.418995
1571178780,0.02207407,0.02207407,0.02207407,0.02207407,0.65106286
1571178840,0.02207407,0.02207407,0.02207407,0.02207407,0.65106286
1571178900,0.02207407,0.02207407,0.02207407,0.02207407,0.3530845
1571178960,0.02207407,0.02207407,0.02207012,0.02207012,0.3530845
1571179020,0.02207407,0.02207407,0.02207012,0.02207012,0.3530845
1571179080,0.02207407,0.02207407,0.02207012,0.02207012,0.3530845
1571179140,0.02207407,0.02207407,0.02207012,0.02207012,0.3530845
1571179200,0.02207013,0.02207013,0.02207013,0.02207013,0.04593464
1571179260,0.02207013,0.02207408,0.02207013,0.02207408,4.57925759
1571179320,0.02207013,0.02207407,0.02207013,0.02207407,9.35590115
1571179380,0.02207012,0.02207089,0.02207012,0.02207089,2.29599061
1571179440,0.02207012,0.02207089,0.02207012,0.02207089,2.29599061
1571179500,0.02207088,0.02207088,0.02207088,0.02207088,0.26129797
1571179560,0.02207088,0.02207088,0.02207088,0.02207088,0.26129797
1571179620,0.02207012,0.02207012,0.02207012,0.02207012,0.9930957
1571179680,0.02207012,0.02207012,0.02207012,0.02207012,0.9930957
1571179740,0.02207012,0.02207012,0.02207012,0.02207012,0.9930957
1571179800,0.02207012,0.02207012,0.02207012,0.02207012,0.9930957
1571179860,0.02207012,0.02207012,0.02207012,0.02207012,0.9930957
1571179920,0.02207012,0.02207012,0.02207012,0.02207012,0.9930957
1571179980,0.02207011,0.02207011,0.02207011,0.02207011,4.6628705
1571180040,0.02207011,0.02207011,0.02207011,0.02207011,4.6628705
1571180100,0.02207011,0.02207011,0.02207011,0.02207011,4.6628705
1571180160,0.02207011,0.02207011,0.02207011,0.02207011,4.6628705
1571180220,0.02207011,0.02207011,0.02207011,0.02207011,4.6628705
1571180280,0.02204215,0.02204215,0.02202926,0.02202926,0.282944
1571180340,0.02204215,0.02204215,0.02202926,0.02202926,0.282944
1571180400,0.02203498,0.02203498,0.02203498,0.02203498,2.87927023
1571180460,0.02203498,0.02203498,0.02203498,0.02203498,2.87927023
1571180520,0.02203017,0.02203017,0.02203017,0.02203017,0.18101946
1571180580,0.02203017,0.02203017,0.02203017,0.02203017,0.18101946
1571180640,0.02203017,0.02203017,0.02203017,0.02203017,0.18101946
1571180700,0.02203017,0.02203017,0.02203017,0.02203017,0.18101946
1571180760,0.02203017,0.02203017,0.02203017,0.02203017,5.83452195
1571180820,0.02203017,0.02203017,0.02203017,0.02203017,5.83452195
1571180880,0.0220207,0.0220207,0.0220207,0.0220207,0.02995756
1571180940,0.0220207,0.0220207,0.0220207,0.0220207,0.02995756
1571181000,0.0220207,0.0220207,0.0220207,0.0220207,0.02995756
1571181060,0.0220207,0.0220207,0.0220207,0.0220207,0.02995756
1571181120,0.0220207,0.0220207,0.0220207,0.0220207,0.21065666
1571181180,0.0220207,0.0220207,0.0220207,0.0220207,0.21065666
1571181240,0.0220207,0.0220207,0.0220207,0.0220207,0.21065666
1571181300,0.0220207,0.0220207,0.0220207,0.0220207,0.21065666
1571181360,0.0220207,0.0220207,0.0220207,0.0220207,0.21065666
1571181420,0.02202069,0.02202069,0.02201634,0.02201634,2.0
1571181480,0.02202069,0.02202069,0.02201634,0.02201634,2.0
1571181540,0.02202069,0.02202069,0.02201634,0.02201634,2.0
1571181600,0.02202069,0.02202069,0.02201634,0.02201634,2.0
1571181660,0.02200596,0.02200596,0.02200596,0.02200596,0.32100063
1571181720,0.02200596,0.02200596,0.02200596,0.02200596,0.32100063
1571181780,0.02200595,0.02200595,0.02200595,0.02200595,1.02994252
1571181840,0.02200346,0.02200346,0.02197942,0.02197942,0.28430858
1571181900,0.02200346,0.02200346,0.02197942,0.02197942,0.28430858
1571181960,0.02200346,0.02200346,0.02197942,0.02197942,0.28430858
1571182020,0.02200346,0.02200346,0.02197942,0.02197942,0.28430858
1571182080,0.02200346,0.02200346,0.02197942,0.02197942,0.28430858
1571182140,0.02200346,0.02200346,0.02197942,0.02197942,0.28430858
1571182200,0.02200346,0.02200346,0.02197942,0.02197942,0.28430858
1571182260,0.02199849,0.02199849,0.02199849,0.02199849,0.74366015
1571182320,0.02199849,0.02199849,0.02199849,0.02199849,1.15533985
1571182380,0.02199849,0.02199849,0.02199849,0.02199849,1.15533985
1571182440,0.02201157,0.02201157,0.02201157,0.02201157,2.36362749
1571182500,0.02201157,0.02201157,0.02201157,0.02201157,2.36362749
1571182560,0.02201157,0.02201157,0.02201157,0.02201157,2.36362749
1571182620,0.02200699,0.02200699,0.02200346,0.02200346,0.07019107
1571182680,0.02200699,0.02200699,0.02200346,0.02200346,0.07019107
1571182740,0.022012,0.022012,0.022012,0.022012,0.023
1571182800,0.022012,0.022012,0.022012,0.022012,0.023
1571182860,0.022012,0.022012,0.022012,0.022012,0.02637021
1571182920,0.022012,0.022012,0.022012,0.022012,0.02637021
1571182980,0.022012,0.022012,0.022012,0.022012,0.02637021
1571183040,0.022012,0.022012,0.022012,0.022012,0.02637021
1571183100,0.022012,0.022012,0.022012,0.022012,0.02637021
1571183160,0.022012,0.022012,0.022012,0.022012,0.02637021
1571183220,0.022012,0.022012,0.022012,0.022012,0.02637021
1571183280,0.02200419,0.02200419,0.02200419,0.02200419,1.0975
1571183340,0.02200346,0.02200346,0.02200346,0.02200346,0.00124603
1571183400,0.02200397,0.02200397,0.02200397,0.02200397,0.04867684
1571183460,0.02200397,0.02200397,0.02200397,0.02200397,0.04867684
1571183520,0.02199241,0.02199241,0.02199241,0.02199241,0.3543229
1571183580,0.02199241,0.02199241,0.02199241,0.02199241,0.3543229
1571183640,0.02199241,0.02199241,0.02199241,0.02199241,0.3543229
1571183700,0.02199241,0.02199241,0.02199241,0.02199241,0.3543229
1571183760,0.02199241,0.02199241,0.02199241,0.02199241,0.3543229
1571183820,0.02199241,0.02199241,0.02199241,0.02199241,0.3543229
1571183880,0.02199886,0.02199886,0.02198302,0.02198302,0.19656631
1571183940,0.02199886,0.02199886,0.02198302,0.02198302,0.19656631
1571184000,0.02199886,0.02199886,0.02198302,0.02198302,0.19656631
1571184060,0.02199886,0.02199886,0.02198302,0.02198302,0.19656631
1571184120,0.02199729,0.02199729,0.02199028,0.02199028,4.03497487
1571184180,0.02199729,0.02199729,0.02199028,0.02199028,4.03497487
1571184240,0.02199729,0.02199729,0.02199028,0.02199028,4.03497487
1571184300,0.02198977,0.02198977,0.02198977,0.02198977,0.88300005
1571184360,0.02198977,0.02198977,0.02198977,0.02198977,0.88300005
1571184420,0.02198977,0.02198977,0.02198977,0.02198977,0.88300005
1571184480,0.02198977,0.02198977,0.02198977,0.02198977,0.88300005
1571184540,0.02198644,0.02198644,0.02198644,0.02198644,0.13509296
1571184600,0.02198644,0.02198644,0.02198644,0.02198644,0.13509296
1571184660,0.02198644,0.02198644,0.02198644,0.02198644,0.13509296
1571184720,0.02198644,0.02198644,0.02198644,0.02198644,0.13509296
1571184780,0.02198644,0.02198644,0.02198644,0.02198644,8.01916553
1571184840,0.02198643,0.02198644,0.02198643,0.02198644,11.58522682
1571184900,0.02198643,0.02198644,0.02198643,0.02198644,11.58522682
1571184960,0.02198644,0.02198644,0.02198644,0.02198644,0.14417169
1571185020,0.02198644,0.02198644,0.02198644,0.02198644,0.57679551
1571185080,0.02198644,0.02198644,0.02198644,0.02198644,0.04548257
1571185140,0.02198644,0.022008,0.02198644,0.022008,1.35382538
1571185200,0.02200795,0.02200795,0.02200795,0.02200795,0.452
1571185260,0.02200795,0.02200795,0.02200795,0.02200795,0.452
1571185320,0.02200795,0.02200795,0.02200795,0.02200795,0.452
1571185380,0.02200795,0.02200795,0.02200795,0.02200795,0.452
1571185440,0.02200795,0.02200795,0.02200795,0.02200795,0.452
1571185500,0.02200795,0.02200795,0.02200795,0.02200795,0.452
1571185560,0.02200795,0.02200795,0.02200795,0.02200795,0.452
1571185620,0.02200795,0.02200795,0.02199642,0.02199642,1.02579183
1571185680,0.02200795,0.02200795,0.02199642,0.02199642,1.02579183
1571185740,0.02200795,0.02200795,0.02199642,0.02199642,1.02579183
1571185800,0.02199441,0.02199441,0.02199441,0.02199441,3.049015
1571185860,0.02199441,0.02199441,0.02199441,0.02199441,3.049015
1571185920,0.02199441,0.02199441,0.02199441,0.02199441,3.049015
1571185980,0.02199441,0.02199441,0.02199441,0.02199441,3.049015
1571186040,0.02201488,0.02201488,0.0220017,0.0220017,5.38706994
1571186100,0.02201488,0.02201488,0.0220017,0.0220017,5.38706994
1571186160,0.02201488,0.02201488,0.0220017,0.0220017,5.38706994
1571186220,0.02201488,0.02201488,0.0220017,0.0220017,5.38706994
1571186280,0.02201141,0.02201141,0.02201141,0.02201141,0.024
1571186340,0.02201141,0.02201141,0.02201141,0.02201141,0.024
1571186400,0.02201141,0.02201141,0.02201141,0.02201141,0.024
1571186460,0.02201072,0.02201072,0.02201072,0.02201072,0.29022235
1571186520,0.02201072,0.02201072,0.02201072,0.02201072,0.29022235
1571186580,0.02201072,0.02201072,0.02201072,0.02201072,0.29022235
1571186640,0.02201072,0.02201072,0.02201072,0.02201072,0.29022235
1571186700,0.02201072,0.02201072,0.02201072,0.02201072,0.29022235
1571186760,0.02201072,0.02201072,0.02201072,0.02201072,0.29022235
1571186820,0.02201073,0.02201073,0.02201073,0.02201073,0.02291952
1571186880,0.02201073,0.02201073,0.02201073,0.02201073,0.02291952
1571186940,0.02199963,0.02199963,0.02199963,0.02199963,0.14273474
1571187000,0.02199964,0.02199964,0.02199964,0.02199964,0.14273474
1571187060,0.02199964,0.02199964,0.02199964,0.02199964,0.14273474
1571187120,0.02199964,0.02199964,0.02199964,0.02199964,0.14273474
1571187180,0.02199964,0.02199964,0.02199964,0.02199964,0.14273474
1571187240,0.02199964,0.02199964,0.02199964,0.02199964,0.14273474
1571187300,0.02198474,0.02198474,0.02198474,0.02198474,1.1223
1571187360,0.02198474,0.02198474,0.02198474,0.02198474,1.1223
1571187420,0.02198474,0.02198474,0.02198474,0.02198474,1.1223
1571187480,0.0219851,0.02198511,0.0219851,0.02198511,0.212234
1571187540,0.02198532,0.02198532,0.02198532,0.02198532,0.07488866
1571187600,0.02198532,0.02198532,0.02198532,0.02198532,0.07488866
1571187660,0.02199997,0.02199997,0.02199997,0.02199997,0.09333283
1571187720,0.02199997,0.02199997,0.02199997,0.02199997,0.09333283
1571187780,0.02199394,0.02199394,0.02199394,0.02199394,2.042
1571187840,0.02199004,0.02199004,0.02199004,0.02199004,5.03224281
1571187900,0.02199004,0.02199004,0.02199004,0.02199004,5.03224281
1571187960,0.02199004,0.02199004,0.02199004,0.02199004,5.03224281
1571188020,0.02200803,0.02200803,0.02200244,0.02200244,30.0
1571188080,0.02200803,0.02200803,0.02200244,0.02200244,30.0
1571188140,0.02200803,0.02200803,0.02200244,0.02200244,30.0
1571188200,0.02200803,0.02200803,0.02200244,0.02200244,30.0
1571188260,0.0220054,0.0220054,0.0220054,0.0220054,0.04979078
1571188320,0.0220054,0.0220054,0.0220054,0.0220054,0.04979078
1571188380,0.0220054,0.0220054,0.0220054,0.0220054,0.04979078
1571188440,0.02201488,0.02201488,0.02201488,0.02201488,0.024
1571188500,0.02201488,0.02201488,0.02201488,0.02201488,0.024
1571188560,0.02201488,0.02201488,0.02201488,0.02201488,0.33981639
1571188620,0.02201778,0.02201778,0.02201777,0.02201777,7.50003371
1571188680,0.02201778,0.02201778,0.02201777,0.02201777,7.50003371
1571188740,0.02201778,0.02201778,0.02201777,0.02201777,7.50003371
1571188800,0.0220225,0.0220225,0.0220225,0.0220225,1.1277335
1571188860,0.02201776,0.02201776,0.02201776,0.02201776,0.06947315
1571188920,0.02201776,0.02201776,0.02201776,0.02201776,0.06947315
1571188980,0.02201776,0.02201776,0.02201776,0.02201776,0.06947315
1571189040,0.02201776,0.02201776,0.02201776,0.02201776,0.06947315
1571189100,0.02201776,0.02201776,0.02201776,0.02201776,0.115644
1571189160,0.02201776,0.02201776,0.02201776,0.02201776,0.115644
1571189220,0.02201776,0.02201776,0.02201776,0.02201776,0.115644
1571189280,0.02201776,0.02201776,0.02201776,0.02201776,0.115644
1571189340,0.02202405,0.02202406,0.02202405,0.02202406,5.02399997
1571189400,0.02202406,0.02202406,0.02202406,0.02202406,2.34442021
1571189460,0.02202406,0.02202406,0.02202406,0.02202406,2.34442021
1571189520,0.02203146,0.02203146,0.02203142,0.02203142,1.66801022
1571189580,0.02203146,0.02203146,0.02203142,0.02203142,1.66801022
1571189640,0.02203146,0.02203146,0.02203142,0.02203142,1.66801022
1571189700,0.02203146,0.02203146,0.02203142,0.02203142,1.66801022
1571189760,0.02203146,0.02203146,0.02203142,0.02203142,1.66801022
1571189820,0.02203146,0.02203146,0.02203142,0.02203142,1.66801022
1571189880,0.02203146,0.02203146,0.02203142,0.02203142,1.66801022
1571189940,0.02203146,0.02203146,0.02203142,0.02203142,1.66801022
1571190000,0.02203146,0.02203146,0.02203142,0.02203142,1.66801022
1571190060,0.02203146,0.02203146,0.02203142,0.02203142,1.66801022
1571190120,0.02203146,0.02203146,0.02203142,0.02203142,1.66801022
1571190180,0.02202182,0.02202182,0.02202182,0.02202182,1.61744673
1571190240,0.02202341,0.02202341,0.02202341,0.02202341,1.20951889
1571190300,0.02202341,0.02202341,0.02202341,0.02202341,8.01916553
1571190360,0.02202341,0.02202341,0.02202341,0.02202341,8.01916553
1571190420,0.02201873,0.02201873,0.02201873,0.02201873,0.1669335
1571190480,0.02202341,0.02202341,0.02201873,0.02201873,0.39404561
1571190540,0.02202341,0.02202341,0.02201873,0.02201873,0.39404561
1571190600,0.02202341,0.02202341,0.02202341,0.02202341,39.05
1571190660,0.02202341,0.02202341,0.02202341,0.02202341,39.05
